STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_is,Information society indicator,ind_type,Individual type,unit,Unit of measure,geo,Geopolitical entity (reporting),year,Time,value,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FI,Finland,2015,,0.44,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FI,Finland,2016,,0.70,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FI,Finland,2017,,0.35,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FI,Finland,2019,,0.24,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FR,France,2015,,0.27,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FR,France,2016,,0.72,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FR,France,2017,,0.54,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,FR,France,2019,,0.51,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HR,Croatia,2015,,0.82,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HR,Croatia,2016,,0.64,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HR,Croatia,2017,,0.71,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HR,Croatia,2019,,0.13,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HU,Hungary,2015,,0.07,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HU,Hungary,2016,,0.11,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HU,Hungary,2017,,0.13,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,HU,Hungary,2019,,0.36,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,IE,Ireland,2015,,0.88,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,IE,Ireland,2016,,0.75,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,IE,Ireland,2017,,0.64,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,IE,Ireland,2019,,1.19,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,IS,Iceland,2017,,0.13,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,IS,Iceland,2019,,0.34,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,IT,Italy,2015,,1.65,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,IT,Italy,2016,,2.30,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,IT,Italy,2017,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,IT,Italy,2019,,2.54,,b,break in time series,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,LT,Lithuania,2015,,0.64,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,LT,Lithuania,2016,,0.74,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,LT,Lithuania,2017,,0.85,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,LT,Lithuania,2019,,0.65,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,LU,Luxembourg,2015,,0.27,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,LU,Luxembourg,2016,,0.49,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,LU,Luxembourg,2017,,0.47,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,LU,Luxembourg,2019,,1.55,,b,break in time series,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,LV,Latvia,2015,,0.53,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,LV,Latvia,2016,,0.32,,b,break in time series,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,LV,Latvia,2017,,0.37,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,LV,Latvia,2019,,0.89,,b,break in time series,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,ME,Montenegro,2019,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,MK,North Macedonia,2015,,0.19,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,MK,North Macedonia,2016,,0.31,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,MK,North Macedonia,2017,,0.23,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,MK,North Macedonia,2019,,0.13,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,MT,Malta,2015,,0.82,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,MT,Malta,2016,,1.36,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,MT,Malta,2017,,1.14,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,MT,Malta,2019,,0.55,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,NL,Netherlands,2015,,0.43,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,NL,Netherlands,2016,,0.22,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,NL,Netherlands,2017,,0.18,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,NL,Netherlands,2019,,0.25,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,NO,Norway,2015,,0.27,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,NO,Norway,2016,,0.26,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,NO,Norway,2017,,0,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,NO,Norway,2019,,0.34,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,PL,Poland,2015,,1.15,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,PL,Poland,2016,,1.01,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,PL,Poland,2017,,1.15,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,PL,Poland,2019,,1.04,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,PT,Portugal,2015,,1.06,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,PT,Portugal,2016,,0.87,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,PT,Portugal,2017,,1.00,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,PT,Portugal,2019,,1.15,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,RO,Romania,2017,,0.02,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,RS,Serbia,2015,,0.36,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,RS,Serbia,2017,,0.27,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,RS,Serbia,2019,,0.53,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SE,Sweden,2015,,1.67,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SE,Sweden,2016,,0.62,,b,break in time series,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SE,Sweden,2017,,0.80,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SE,Sweden,2019,,1.48,,u,low reliability,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SI,Slovenia,2015,,0.82,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SI,Slovenia,2016,,1.31,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SI,Slovenia,2017,,0.52,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SI,Slovenia,2019,,0.44,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SK,Slovakia,2015,,0.24,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SK,Slovakia,2016,,0.21,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SK,Slovakia,2017,,0.27,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SK,Slovakia,2019,,0.32,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_X,Individuals who have no overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,TR,Türkiye,2015,,1.14,,,,,
